ts_ssl,uid,id.orig_h_ssl,id.orig_p_ssl,id.resp_h_ssl,id.resp_p_ssl,version,cipher,curve,server_name,resumed,next_protocol,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,ja3,ja3s,ts_conn,id.orig_h_conn,id.orig_p_conn,id.resp_h_conn,id.resp_p_conn,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes
11949.56785,CIwDnd20Hb9bn3h9ul,10.0.2.15,49712,172.217.23.229,443,TLSv13-draft23,TLS_AES_128_GCM_SHA256,x25519,mail.google.com,True,,True,CsiI,nan,nan,,48f7a629d1a22caed8a92cc3b680fb70,2b0648ab686ee45e0e7c35fcfb0eea7e,11949.53079,10.0.2.15,49712,172.217.23.229,443,tcp,ssl,1.136273000000073,3317.0,2473.0,SF,True,False,0,ShADadFf,12,3809,16,3117
11961.882413,CfEcLv3IV2YilEyejc,10.0.2.15,49713,104.244.42.65,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,11961.853892,10.0.2.15,49713,104.244.42.65,443,tcp,ssl,8.851783000000069,1764.0,1368.0,SF,True,False,0,ShADadFfRr,11,2216,14,1932
11991.86619,CASHDq3yzR5eARvKvg,10.0.2.15,49714,104.244.42.65,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,11991.856488,10.0.2.15,49714,104.244.42.65,443,tcp,ssl,8.872413000000961,1764.0,1367.0,SF,True,False,0,ShADadFfRr,12,2256,14,1931
12021.873035,CwhTNt2CY30an1Tx89,10.0.2.15,49715,104.244.42.65,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12021.864076,10.0.2.15,49715,104.244.42.65,443,tcp,ssl,8.912011000000348,1922.0,2539.0,SF,True,False,0,ShADadFfRr,13,2454,16,3183
12051.926177,COEQqmJjg3chOADO3,10.0.2.15,49716,104.244.42.65,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12051.900004,10.0.2.15,49716,104.244.42.65,443,tcp,ssl,8.909161000001404,1764.0,1369.0,SF,True,False,0,ShADadFfRr,11,2216,14,1933
12070.427785,CpofPj2LK9rZXpwjYg,10.0.2.15,49717,172.217.23.229,443,TLSv13-draft23,TLS_AES_128_GCM_SHA256,x25519,mail.google.com,True,,True,CsiI,nan,nan,,48f7a629d1a22caed8a92cc3b680fb70,2b0648ab686ee45e0e7c35fcfb0eea7e,12070.42495,10.0.2.15,49717,172.217.23.229,443,tcp,ssl,10.39590599999974,3379.0,2411.0,SF,True,False,0,ShADadFf,12,3871,16,3055
12081.858639,CgIUnu5CbbUs0B4L6,10.0.2.15,49718,104.244.42.65,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12081.848573,10.0.2.15,49718,104.244.42.65,443,tcp,ssl,8.990950000001249,1778.0,1371.0,SF,True,False,0,ShADadFfRr,11,2230,14,1935
12111.869358,CkoFFT2G71xwC4jLA1,10.0.2.15,49719,104.244.42.65,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12111.860274,10.0.2.15,49719,104.244.42.65,443,tcp,ssl,9.002261999999973,1764.0,1368.0,SF,True,False,0,ShADadFfRr,11,2216,14,1932
12141.860979,CaWkbA2R8xEM0f7Bw1,10.0.2.15,49720,104.244.42.65,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12141.851851,10.0.2.15,49720,104.244.42.65,443,tcp,ssl,9.051642000000356,1764.0,1369.0,SF,True,False,0,ShADadFfRr,12,2256,14,1933
12171.856716,CVcCCM3PFt7ImORHI7,10.0.2.15,49721,104.244.42.65,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12171.847884,10.0.2.15,49721,104.244.42.65,443,tcp,ssl,9.083044999999402,11771.0,1475.0,SF,True,False,0,ShADadFfRr,20,12583,23,2399
12201.878844,CpW9ulmptwlOj4yY5,10.0.2.15,49722,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12201.869159,10.0.2.15,49722,104.244.42.193,443,tcp,ssl,9.093525000000227,1764.0,1367.0,SF,True,False,0,ShADadFfRr,11,2216,14,1931
12231.867343,CH8yud1EoOlusEZqRj,10.0.2.15,49723,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12231.858537,10.0.2.15,49723,104.244.42.193,443,tcp,ssl,9.134851999999228,1764.0,1367.0,SF,True,False,0,ShADadFfRr,11,2216,14,1931
12251.442092,CiAWRf1LjPmUtq0A7i,10.0.2.15,49724,172.217.23.229,443,TLSv13-draft23,TLS_AES_128_GCM_SHA256,x25519,mail.google.com,True,,True,CsiI,nan,nan,,48f7a629d1a22caed8a92cc3b680fb70,2b0648ab686ee45e0e7c35fcfb0eea7e,12251.439149,10.0.2.15,49724,172.217.23.229,443,tcp,ssl,9.565946000000622,3441.0,2722.0,SF,True,False,0,ShADadFf,12,3933,15,3326
12261.861326,CPSMMv4PD5ye2AurPk,10.0.2.15,49725,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12261.852241,10.0.2.15,49725,104.244.42.193,443,tcp,ssl,9.16761299999962,1778.0,1371.0,SF,True,False,0,ShADadFfRr,12,2270,14,1935
12291.927931,Cs0wzs4nNYHKbeQp63,10.0.2.15,49726,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12291.910158,10.0.2.15,49726,104.244.42.193,443,tcp,ssl,9.129355999999461,1764.0,1368.0,SF,True,False,0,ShADadFfRr,11,2216,14,1932
12321.856131,CPoshl44OiJYQaRBog,10.0.2.15,49727,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12321.846854,10.0.2.15,49727,104.244.42.193,443,tcp,ssl,9.224453000000722,1908.0,2561.0,SF,True,False,0,ShADadFfRr,13,2440,16,3205
12351.869638,CYn04U3XMuXsmkARNf,10.0.2.15,49728,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,twitter.com,False,h2,True,CsxknGIti,"['abacb47583b9e142d90c5fc444f8580a08cfa121a09c24c5aec137171090c18e', '403e062a2653059113285baf80a0d4ae422c848c9f78fad01fc94bc5b87fef1a']",[],1.0,14eff09463c9d6dc6e14e954eba239c2,8d2a028aa94425f76ced7826b1f39039,12351.857723,10.0.2.15,49728,104.244.42.193,443,tcp,ssl,9.241345000000365,1853.0,5136.0,SF,True,False,0,ShADadFfRr,12,2345,17,5820
12381.888837,CQReu8cQnqiSPhP5,10.0.2.15,49729,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12381.879567,10.0.2.15,49729,104.244.42.193,443,tcp,ssl,9.250079999999798,1764.0,1368.0,SF,True,False,0,ShADadFfRr,11,2216,14,1932
12411.858149,CGqIsaaU9VYuuKq5j,10.0.2.15,49730,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12411.849279,10.0.2.15,49730,104.244.42.193,443,tcp,ssl,9.310206000000107,1764.0,1367.0,SF,True,False,0,ShADadFfRr,12,2256,14,1931
12432.423881,CST5Bh3bKrq1TdDVbb,10.0.2.15,49731,172.217.23.229,443,TLSv13-draft23,TLS_AES_128_GCM_SHA256,x25519,mail.google.com,True,,True,CsiI,nan,nan,,48f7a629d1a22caed8a92cc3b680fb70,2b0648ab686ee45e0e7c35fcfb0eea7e,12432.42125,10.0.2.15,49731,172.217.23.229,443,tcp,ssl,8.74990600000092,3504.0,2912.0,SF,True,False,0,ShADadFf,13,4036,16,3556
12441.858378,CjVWPX3W4eMavcxmZj,10.0.2.15,49732,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12441.849106,10.0.2.15,49732,104.244.42.193,443,tcp,ssl,9.331609000000753,1778.0,1368.0,SF,True,False,0,ShADadFfRr,12,2270,14,1932
12471.881494,CLDtQZ1dgTRFdhMLB1,10.0.2.15,49733,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12471.871532,10.0.2.15,49733,104.244.42.193,443,tcp,ssl,9.338017000000036,1764.0,1368.0,SF,True,False,0,ShADadFfRr,11,2216,14,1932
12501.864739,CMaWhY28vI1NImzxI6,10.0.2.15,49734,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12501.855694,10.0.2.15,49734,104.244.42.193,443,tcp,ssl,9.38975500000015,11761.0,1475.0,SF,True,False,0,ShADadFfRr,20,12573,23,2399
12531.863488,CM097s1EKK3I0nSYC1,10.0.2.15,49735,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12531.853172,10.0.2.15,49735,104.244.42.193,443,tcp,ssl,9.424409000001106,1764.0,1368.0,SF,True,False,0,ShADadFfRr,11,2216,14,1932
12561.893416,CCjIx01apals6z7aw4,10.0.2.15,49736,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12561.884553,10.0.2.15,49736,104.244.42.193,443,tcp,ssl,9.432337000000189,1764.0,1367.0,SF,True,False,0,ShADadFfRr,11,2216,14,1931
12591.858296,Cx5vR93OSjKo5MWzG9,10.0.2.15,49737,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12591.848718,10.0.2.15,49737,104.244.42.193,443,tcp,ssl,9.501117000001614,1778.0,1371.0,SF,True,False,0,ShADadFfRr,11,2230,14,1935
12628.867414,CblauWmKvkpETBas7,10.0.2.15,49738,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12628.856462,10.0.2.15,49738,104.244.42.193,443,tcp,ssl,6.643665999999939,1908.0,2539.0,SF,True,False,0,ShADadFfRr,13,2440,16,3183
12658.857219,C8iNhy4Z5YpzqpH7Af,10.0.2.15,49739,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12658.848018,10.0.2.15,49739,104.244.42.193,443,tcp,ssl,6.688430999998673,1778.0,1369.0,SF,True,False,0,ShADadFfRr,12,2270,14,1933
12688.865392,CyEaYUVgxkJBsWaOi,10.0.2.15,49740,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12688.856005,10.0.2.15,49740,104.244.42.193,443,tcp,ssl,6.715881000000081,1764.0,1369.0,SF,True,False,0,ShADadFfRr,11,2216,14,1933
12697.714966,CyHpRb4dMjG2uXuQa7,10.0.2.15,49741,172.217.23.227,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,x25519,clientservices.googleapis.com,False,h2,True,CsxknGIti,"['b3bfc681ef581b9e9fa02d3139a97818c396632710efb97c1c8a65dc43c479af', 'be0ccd54d4cecda1bd5e5d9ecc85a04c2c1f93a5220d77fde88fe9ad081f641b']",[],1.0,656854b0e07f676ae44f8d559744be60,2157c9e56433c78142661ce68e17a9ab,12697.712612,10.0.2.15,49741,172.217.23.227,443,tcp,ssl,7.872636000000057,610.0,3007.0,SF,True,False,0,ShADadFRfr,9,982,9,3371
12718.868308,CvERgdXIJ1xNYxGN4,10.0.2.15,49744,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12718.858408,10.0.2.15,49744,104.244.42.193,443,tcp,ssl,6.770157000000836,1778.0,1370.0,SF,True,False,0,ShADadFfRr,11,2230,14,1934
12748.860445,C99IBk21s1sVoF02Wh,10.0.2.15,49745,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12748.851263,10.0.2.15,49745,104.244.42.193,443,tcp,ssl,6.818714999999429,1764.0,1368.0,SF,True,False,0,ShADadFfRr,11,2216,14,1932
12773.470722,CRJtm43XWkLMJVdOt1,10.0.2.15,49746,172.217.23.229,443,TLSv13-draft23,TLS_AES_128_GCM_SHA256,x25519,mail.google.com,True,,True,CsiI,nan,nan,,48f7a629d1a22caed8a92cc3b680fb70,2b0648ab686ee45e0e7c35fcfb0eea7e,12773.46786,10.0.2.15,49746,172.217.23.229,443,tcp,ssl,2.221274999999877,3579.0,2507.0,SF,True,False,0,ShADadFf,12,4071,15,3111
12778.858244,ClT4Ks4taz3zHeWMd5,10.0.2.15,49747,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12778.84816,10.0.2.15,49747,104.244.42.193,443,tcp,ssl,6.853481000000102,1764.0,1369.0,SF,True,False,0,ShADadFfRr,11,2216,14,1933
12808.877133,CaDeYPCx3ecNrt8Uh,10.0.2.15,49748,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12808.866938,10.0.2.15,49748,104.244.42.193,443,tcp,ssl,6.856011000001672,1778.0,1371.0,SF,True,False,0,ShADadFfRr,11,2230,14,1935
12838.868615,CljlbLPFRogyEUkte,10.0.2.15,49749,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12838.856639,10.0.2.15,49749,104.244.42.193,443,tcp,ssl,6.897935000000871,11770.0,1474.0,SF,True,False,0,ShADadFfRr,20,12582,23,2398
12868.860596,CVIXLP3gb1fitojnz5,10.0.2.15,49750,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12868.848534,10.0.2.15,49750,104.244.42.193,443,tcp,ssl,6.94275000000016,1764.0,1368.0,SF,True,False,0,ShADadFfRr,11,2216,14,1932
12898.881597,CMAJu3ZJXTZ0vUqud,10.0.2.15,49751,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12898.872529,10.0.2.15,49751,104.244.42.193,443,tcp,ssl,6.947991999999431,1778.0,1370.0,SF,True,False,0,ShADadFfRr,12,2270,14,1934
12928.862445,C0iWH71PTW2zv2NmCi,10.0.2.15,49752,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12928.852781,10.0.2.15,49752,104.244.42.193,443,tcp,ssl,7.007448000000295,1908.0,2541.0,SF,True,False,0,ShADadFfRr,13,2440,16,3185
12958.864515,CZJ16uUPE57vNxeV5,10.0.2.15,49753,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12958.855708,10.0.2.15,49753,104.244.42.193,443,tcp,ssl,7.056805000000168,1764.0,1368.0,SF,True,False,0,ShADadFfRr,11,2216,14,1932
12988.886713,CYMl052im2efThhNZa,10.0.2.15,49754,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,12988.877511,10.0.2.15,49754,104.244.42.193,443,tcp,ssl,7.081589999999778,1778.0,1370.0,SF,True,False,0,ShADadFfRr,11,2230,14,1934
13018.860861,CqDF1q3TKNm8dr3D1a,10.0.2.15,49755,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,13018.850073,10.0.2.15,49755,104.244.42.193,443,tcp,ssl,7.136371000000508,1764.0,1368.0,SF,True,False,0,ShADadFfRr,11,2216,14,1932
13048.865337,Cs2lgn4cyFw0x1DUOa,10.0.2.15,49756,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,13048.855532,10.0.2.15,49756,104.244.42.193,443,tcp,ssl,7.156381000000692,1764.0,1368.0,SF,True,False,0,ShADadFfRr,11,2216,14,1932
13074.449233,CkAqiJBFxGeDZcLxa,10.0.2.15,49757,172.217.23.229,443,TLSv13-draft23,TLS_AES_128_GCM_SHA256,x25519,mail.google.com,True,,True,CsiI,nan,nan,,48f7a629d1a22caed8a92cc3b680fb70,2b0648ab686ee45e0e7c35fcfb0eea7e,13074.44604,10.0.2.15,49757,172.217.23.229,443,tcp,ssl,1.5772809999998572,3641.0,2647.0,SF,True,False,0,ShADadFf,12,4133,15,3251
13078.875772,CizNyd28uFOw0GaaZj,10.0.2.15,49758,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,13078.866136,10.0.2.15,49758,104.244.42.193,443,tcp,ssl,7.176319999998668,1778.0,1370.0,SF,True,False,0,ShADadFfRr,11,2230,14,1934
13108.859581,C1G8g43WndU7rEPaTj,10.0.2.15,49759,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,13108.850186,10.0.2.15,49759,104.244.42.193,443,tcp,ssl,7.220954000000347,1764.0,1368.0,SF,True,False,0,ShADadFfRr,11,2216,14,1932
13138.863528,Crg3sB48QswYYAgKQ9,10.0.2.15,49760,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,13138.854625,10.0.2.15,49760,104.244.42.193,443,tcp,ssl,7.253500000000713,1764.0,1367.0,SF,True,False,0,ShADadFfRr,11,2216,14,1931
13168.890464,CWZo9B2dKL4E4BYCKk,10.0.2.15,49761,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,13168.881353,10.0.2.15,49761,104.244.42.193,443,tcp,ssl,7.254122999998799,11794.0,1497.0,SF,True,False,0,ShADadFfRr,20,12606,23,2421
13198.85896,CWHbel2SPPcD6S3Olb,10.0.2.15,49762,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,13198.850198,10.0.2.15,49762,104.244.42.193,443,tcp,ssl,7.316623000000618,1764.0,1369.0,SF,True,False,0,ShADadFfRr,11,2216,14,1933
13228.858324,Cboflu1HVedCaJxvqg,10.0.2.15,49763,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,13228.849384,10.0.2.15,49763,104.244.42.193,443,tcp,ssl,7.355418000001009,1908.0,2538.0,SF,True,False,0,ShADadFfRr,13,2440,16,3182
13258.883578,CGX2Pt4tnIjp61OnH9,10.0.2.15,49764,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,13258.874196,10.0.2.15,49764,104.244.42.193,443,tcp,ssl,7.362724999999045,1778.0,1369.0,SF,True,False,0,ShADadFfRr,11,2230,14,1933
13288.856049,CAGTQK3AqlVtwgywFc,10.0.2.15,49765,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,13288.847339,10.0.2.15,49765,104.244.42.193,443,tcp,ssl,7.428024999999252,1764.0,1368.0,SF,True,False,0,ShADadFfRr,11,2216,14,1932
13318.857329,CWJBYv2CbAesXeHd15,10.0.2.15,49766,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,13318.848592,10.0.2.15,49766,104.244.42.193,443,tcp,ssl,7.453081999999995,1764.0,1367.0,SF,True,False,0,ShADadFfRr,12,2256,14,1931
13348.874526,CcIcHx3cK5Q2AjdzQi,10.0.2.15,49767,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,13348.865755,10.0.2.15,49767,104.244.42.193,443,tcp,ssl,7.45834399999876,1778.0,1369.0,SF,True,False,0,ShADadFfRr,11,2230,14,1933
13376.479955,CJJ3bQ1aHw7K8f052f,10.0.2.15,49768,172.217.23.229,443,TLSv13-draft23,TLS_AES_128_GCM_SHA256,x25519,mail.google.com,True,,True,CsiI,nan,nan,,48f7a629d1a22caed8a92cc3b680fb70,2b0648ab686ee45e0e7c35fcfb0eea7e,13376.476648,10.0.2.15,49768,172.217.23.229,443,tcp,ssl,9.870167000000947,3702.0,2560.0,SF,True,False,0,ShADadFf,13,4234,16,3204
13378.857703,Cua4LeZlyY98yWSTe,10.0.2.15,49769,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,13378.848962,10.0.2.15,49769,104.244.42.193,443,tcp,ssl,7.5036309999995865,1764.0,1369.0,SF,True,False,0,ShADadFfRr,11,2216,14,1933
13408.860033,C0I3ShbNPryE2m9Ii,10.0.2.15,49770,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,13408.85067,10.0.2.15,49770,104.244.42.193,443,tcp,ssl,7.528829999999289,1764.0,1367.0,SF,True,False,0,ShADadFfRr,12,2256,14,1931
13438.881853,Csjxh444RoekVeMPz,10.0.2.15,49771,104.244.42.193,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,twitter.com,True,h2,True,CsiI,nan,nan,,14eff09463c9d6dc6e14e954eba239c2,7bee5c1d424b7e5f943b06983bb11422,13438.872278,10.0.2.15,49771,104.244.42.193,443,tcp,ssl,7.541244000000006,1778.0,1371.0,SF,True,False,0,ShADadFfRr,11,2230,14,1935
